symbol,day,open,high,low,close,volume
AAPL,2026-04-08,258.4500,259.7500,256.5300,258.9000,41032800
AAPL,2026-04-09,259.0000,261.1200,256.0700,260.4900,28121600
AAPL,2026-04-10,259.9800,262.1900,259.0200,260.4800,31291500
AAPL,2026-04-13,259.7300,260.1800,256.6600,259.2000,36234700
AAPL,2026-04-14,259.2500,261.9300,257.1900,258.8300,48370700
AAPL,2026-04-15,258.1600,266.5600,257.8100,266.4300,49913500
AAPL,2026-04-16,266.8000,267.1600,261.2700,263.4000,43323100
AAPL,2026-04-17,266.9600,272.3000,266.7200,270.2300,61436200
AAPL,2026-04-20,270.3300,274.2800,270.2900,273.0500,36590200
AAPL,2026-04-21,271.5000,272.8000,265.4000,266.1700,50209800
AAPL,2026-04-22,267.8200,273.7400,266.8700,273.1700,43249200
AAPL,2026-04-23,275.0500,275.7700,271.6500,273.4300,33399600
AAPL,2026-04-24,272.7600,273.0600,269.6500,271.0600,38157100
AAPL,2026-04-27,266.0900,268.3600,265.0700,267.6100,41466800
AAPL,2026-04-28,272.3400,273.2300,268.6600,270.7100,40018900
AAPL,2026-04-29,267.5500,271.0400,267.0400,270.1700,30047900
AAPL,2026-04-30,270.5000,276.0000,268.1400,271.3500,91848200
AAPL,2026-05-01,278.8600,287.2200,278.3700,280.1400,79915400
AAPL,2026-05-04,279.6600,280.6300,274.8600,276.8300,46668400
AAPL,2026-05-05,276.9300,284.5700,276.5000,284.1800,49311700
AAPL,2026-05-06,281.9200,288.0300,281.0700,287.5100,58336100
AAPL,2026-05-07,289.2700,292.1300,285.7800,287.4400,45224300
AAPL,2026-05-08,290.0100,294.7600,290.0000,293.3200,52692800
AAPL,2026-05-11,291.9800,293.8800,290.2300,292.6800,42247300
AAPL,2026-05-12,292.5600,295.2700,292.5600,294.8000,45748100
AAPL,2026-05-13,293.5000,300.9200,293.5000,298.8700,52684300
AAPL,2026-05-14,299.8200,300.4500,295.3800,298.2100,35324900
AAPL,2026-05-15,297.9000,303.2000,296.5200,300.2300,54862800
AAPL,2026-05-18,300.2400,300.6600,294.9100,297.8400,34483000
AAPL,2026-05-19,296.9700,300.5100,296.3500,298.9700,42243600
AAPL,2026-05-20,298.1800,302.8000,298.0800,302.2500,38229800
AAPL,2026-05-21,301.0600,305.5400,300.4000,304.9900,42965100
AAPL,2026-05-22,306.1200,311.4000,305.8400,308.8200,43670200
AAPL,2026-05-26,309.5600,311.8200,307.6700,308.3300,48000500
AAPL,2026-05-27,308.3300,313.2600,308.3000,310.8500,50430900
AAPL,2026-05-28,310.6800,312.8000,309.5700,312.5100,48220400
AAPL,2026-05-29,311.7800,315.0000,309.5300,312.0600,70026800
AAPL,2026-06-01,309.6300,310.9400,305.0200,306.3100,48849900
AAPL,2026-06-02,307.4600,315.4500,306.6900,315.2000,44534700
AAPL,2026-06-03,314.1800,316.9400,308.8500,310.2600,50836700
AAPL,2026-06-04,313.2300,313.5400,309.6500,311.2300,44869100
AAPL,2026-06-05,312.8600,315.1700,307.1500,307.3400,65310500
AAPL,2026-06-08,308.7400,317.4000,301.1700,301.5400,77949100
AAPL,2026-06-09,300.2800,300.7500,287.7800,290.5500,70108800
AAPL,2026-06-10,290.7400,294.7500,287.3800,291.5800,52793300
AAPL,2026-06-11,293.7200,297.0000,289.5900,295.6300,42572500
AAPL,2026-06-12,296.0300,297.1400,289.6200,291.1300,38742100
AAPL,2026-06-15,294.1200,297.7800,291.7000,296.4200,45732600
AAPL,2026-06-16,295.2500,300.4800,293.9700,299.2400,39874400
AAPL,2026-06-17,300.8500,302.0700,294.3600,295.9500,42745100
AAPL,2026-06-18,298.1100,300.5700,295.6200,298.0100,85962200
AAPL,2026-06-22,297.3100,302.4200,296.7600,297.0100,44879900
AAPL,2026-06-23,297.5400,301.6400,294.1800,294.3000,52010900
AAPL,2026-06-24,295.3600,299.7000,292.9400,293.0800,53081900
AAPL,2026-06-25,287.4000,288.8000,273.7500,275.1500,107013700
AAPL,2026-06-26,275.0000,285.9500,274.2100,283.7800,261775500
AAPL,2026-06-29,286.7300,288.3700,279.8500,281.7400,66427000
AAPL,2026-06-30,281.1700,289.9400,280.7000,289.3600,65100200
AAPL,2026-07-01,293.4400,296.5900,289.2000,294.3800,50164200
AAPL,2026-07-02,294.1200,309.4200,293.6800,308.6300,75352800
AAPL,2026-07-06,307.3600,314.2000,307.0000,312.6600,53590000
AAPL,2026-07-07,315.2900,315.4800,310.1500,310.6600,42490000
AAPL,2026-07-08,311.9100,314.8200,307.0500,313.3900,41323500
AAPL,2026-07-09,310.5100,316.5300,308.1600,316.2200,48124500
AAPL,2026-07-10,314.7200,316.9100,312.1700,315.3200,34132300
AAPL,2026-07-13,317.0200,323.4500,315.7800,317.3100,43257800
AAPL,2026-07-14,313.7600,316.1900,311.9100,314.8600,36336800
AAPL,2026-07-15,317.6200,328.7300,317.3200,327.5000,60957600
AAPL,2026-07-16,328.0100,334.6800,326.7900,333.2600,62970600
AAPL,2026-07-17,331.9800,334.9900,329.0000,333.7400,63407100
AAPL,2026-07-20,333.5100,333.7100,323.6800,326.5900,53468000
AAPL,2026-07-21,323.1300,329.6000,322.2200,327.7400,41338900
AAPL,2026-07-22,327.8700,329.0000,323.3400,325.8900,38755900
AAPL,2026-07-23,321.7300,323.3000,319.3500,321.6600,40840800
AAPL,2026-07-24,321.7900,334.3700,321.6200,333.0200,47489400
AAPL,2026-07-27,334.5400,339.5700,334.0200,336.9100,49604300
AAPL,2026-07-28,340.0300,342.8900,335.6000,340.0800,51859000
AAPL,2026-07-29,339.7300,344.5700,337.3500,338.1900,56090800
AAPL,2026-07-30,333.1000,334.7500,329.5900,333.4300,74817800
AAPL,2026-07-31,304.8100,310.6900,300.0000,308.9100,132489100
AAPL,2026-08-03,309.5800,311.8000,302.5600,303.4200,75052000
AAPL,2026-08-04,302.7300,310.4200,301.3200,309.3800,68001000
AAPL,2026-08-05,309.3600,311.7100,305.6700,311.0000,49438800
AAPL,2026-08-06,314.3400,316.2900,309.2300,312.4100,46139900
AAPL,2026-08-07,311.4500,314.8100,310.7400,313.3300,34437200
AAPL,2026-08-10,306.8300,308.2600,304.6100,308.2600,44812500
AAPL,2026-08-11,307.7500,309.9700,302.7900,304.9100,37476700
AAPL,2026-08-12,305.1000,305.6600,300.5700,302.2500,41657800
AAPL,2026-08-13,304.2100,306.0000,302.0500,305.2600,40349300
AAPL,2026-08-14,306.0000,307.4900,304.3000,305.9300,28229400
AAPL,2026-08-17,306.2100,307.6600,302.9400,305.5900,38169300
AAPL,2026-08-18,307.5800,311.4900,305.7400,310.0300,53424500
AAPL,2026-08-19,310.1400,319.2800,309.6000,316.8300,50505600
AAPL,2026-08-20,317.4600,320.2800,310.6500,311.3000,40959200
AAPL,2026-08-21,312.0500,312.3800,307.0100,309.3500,46876800
AAPL,2026-08-24,311.4700,313.3600,309.9700,310.3400,34673600
AAPL,2026-08-25,310.7900,313.5900,308.2100,309.9000,25869800
AAPL,2026-08-26,310.3000,315.4300,308.8000,313.4500,34024500
AAPL,2026-08-27,310.5500,315.4000,309.4000,314.5800,32419200
AAPL,2026-08-28,316.8500,322.3700,315.4500,319.7000,38649400
AAPL,2026-08-31,319.6000,321.2400,312.8000,316.8500,41242700
AAPL,2026-09-01,316.9800,327.3000,314.7300,325.1300,53167400
AAPL,2026-09-02,326.8700,328.4000,323.5300,324.9600,33776400
AAPL,2026-09-03,324.8700,330.8100,324.1100,328.2100,37225800
AAPL,2026-09-04,328.3100,328.9300,317.8600,319.9700,39606900
AAPL,2026-09-08,317.1000,320.7000,314.9000,316.2200,35477100
AAPL,2026-09-09,315.4900,319.1500,309.9000,315.3400,65640000
AAPL,2026-09-10,316.6700,326.7400,316.5100,326.5700,70011900
AAPL,2026-09-11,327.4500,336.2200,326.3000,332.2700,50716900
AAPL,2026-09-14,334.7900,335.5000,331.3400,333.0800,39269100
AAPL,2026-09-15,330.1400,331.7800,328.3500,331.3400,31748200
AAPL,2026-09-16,332.5300,335.4800,330.7000,332.4100,35981000
AAPL,2026-09-17,334.7700,338.3400,330.1800,337.0000,36700200
AAPL,2026-09-18,337.9100,338.4900,332.5300,336.1300,86588200
AAPL,2026-09-21,335.2800,339.6400,333.0500,338.9800,34999200
AAPL,2026-09-22,340.1400,345.3400,338.7500,339.7500,40711800
NVDA,2024-09-19,117.3500,119.6600,117.2500,117.8700,293506400
NVDA,2024-09-20,117.0600,118.6200,115.3900,116.0000,382462400
NVDA,2024-09-23,116.5500,116.9900,114.8600,116.2600,206228500
NVDA,2024-09-24,116.5200,121.8000,115.3800,120.8700,354966800
NVDA,2024-09-25,122.0200,124.9400,121.6100,123.5100,284692900
NVDA,2024-09-26,126.8000,127.6700,121.8000,124.0400,302582900
NVDA,2024-09-27,123.9700,124.0300,119.2600,121.4000,271009200
NVDA,2024-09-30,118.3100,121.5000,118.1500,121.4400,226553700
NVDA,2024-10-01,121.7700,122.4400,115.7900,117.0000,302094500
NVDA,2024-10-02,116.4400,119.3800,115.1400,118.8500,221845900
NVDA,2024-10-03,120.9200,124.3600,120.3400,122.8500,277118000
NVDA,2024-10-04,124.9400,125.0400,121.8300,124.9200,243678100
NVDA,2024-10-07,124.9900,130.6400,124.9500,127.7200,346250200
NVDA,2024-10-08,130.2600,133.4800,129.4200,132.8900,285722500
NVDA,2024-10-09,134.1100,134.5200,131.3800,132.6500,246191600
NVDA,2024-10-10,131.9100,135.0000,131.0000,134.8100,242311300
NVDA,2024-10-11,134.0100,135.7800,133.6600,134.8000,170209500
NVDA,2024-10-14,136.4700,139.6000,136.3000,138.0700,232347700
NVDA,2024-10-15,137.8700,138.5700,128.7400,131.6000,377831000
NVDA,2024-10-16,133.9800,136.6200,131.5800,135.7200,264879700
NVDA,2024-10-17,139.3400,140.8900,136.8700,136.9300,306435900
NVDA,2024-10-18,138.6700,138.9000,137.2800,138.0000,176090200
NVDA,2024-10-21,138.1300,143.7100,138.0000,143.7100,264554500
NVDA,2024-10-22,142.9100,144.4200,141.7800,143.5900,226311600
NVDA,2024-10-23,142.0300,142.4300,137.4600,139.5600,285930000
NVDA,2024-10-24,140.8200,141.3500,138.4600,140.4100,172354900
NVDA,2024-10-25,140.9300,144.1300,140.8000,141.5400,205122100
NVDA,2024-10-28,143.0000,143.1400,140.0500,140.5200,173586700
NVDA,2024-10-29,140.2900,142.2600,138.9000,141.2500,157593600
NVDA,2024-10-30,139.5400,140.3300,136.8100,139.3400,179418100
NVDA,2024-10-31,137.6000,137.6100,132.1100,132.7600,270039600
NVDA,2024-11-01,134.7000,137.3100,134.5700,135.4000,207127800
NVDA,2024-11-04,137.2100,138.9600,135.5700,136.0500,187528200
NVDA,2024-11-05,137.4500,140.3700,137.3300,139.9100,160537400
NVDA,2024-11-06,142.9600,146.4900,141.9600,145.6100,242043900
NVDA,2024-11-07,146.3900,148.9300,146.1700,148.8800,207323300
NVDA,2024-11-08,148.7700,149.7700,146.2600,147.6300,175665800
NVDA,2024-11-11,148.6800,148.8500,143.5700,145.2600,182325600
NVDA,2024-11-12,146.7800,149.6500,146.0100,148.2900,198634700
NVDA,2024-11-13,149.0700,149.3300,145.9000,146.2700,191903300
NVDA,2024-11-14,147.6400,149.0000,145.5500,146.7600,194463300
NVDA,2024-11-15,144.8700,145.2400,140.0800,141.9800,250132900
NVDA,2024-11-18,139.5000,141.5500,137.1500,140.1500,221205300
NVDA,2024-11-19,141.3200,147.1300,140.9900,147.0100,227834900
NVDA,2024-11-20,147.4100,147.5600,142.7300,145.8900,309871700
NVDA,2024-11-21,149.3500,152.8900,140.7000,146.6700,400946600
NVDA,2024-11-22,145.9300,147.1600,141.1000,141.9500,236406200
NVDA,2024-11-25,141.9900,142.0500,135.8200,136.0200,344941900
NVDA,2024-11-26,137.7000,139.3000,135.6700,136.9200,190287700
NVDA,2024-11-27,135.0100,137.2200,131.8000,135.3400,226370900
NVDA,2024-11-29,136.7800,139.3500,136.0500,138.2500,141863200
NVDA,2024-12-02,138.8300,140.4500,137.8200,138.6300,171682800
NVDA,2024-12-03,138.2600,140.5400,137.9500,140.2600,164414000
NVDA,2024-12-04,142.0000,145.7900,140.2900,145.1400,231224300
NVDA,2024-12-05,145.1100,146.5400,143.9500,145.0600,172621200
NVDA,2024-12-06,144.6000,145.7000,141.3100,142.4400,188505600
NVDA,2024-12-09,138.9700,139.9500,137.1300,138.8100,189308600
NVDA,2024-12-10,139.0100,141.8200,133.7900,135.0700,210020900
NVDA,2024-12-11,137.3600,140.1700,135.2100,139.3100,184905200
NVDA,2024-12-12,137.0800,138.4400,135.8000,137.3400,159211400
NVDA,2024-12-13,138.9400,139.6000,132.5400,134.2500,231514900
NVDA,2024-12-16,134.1800,134.4000,130.4200,132.0000,237951100
NVDA,2024-12-17,129.0900,131.5900,126.8600,130.3900,259410300
NVDA,2024-12-18,133.8600,136.7000,128.2800,128.9100,277444500
NVDA,2024-12-19,131.7600,134.0300,129.5500,130.6800,209719200
NVDA,2024-12-20,129.8100,135.2800,128.2200,134.7000,306528600
NVDA,2024-12-23,136.2800,139.7900,135.1200,139.6700,176053500
NVDA,2024-12-24,140.0000,141.9000,138.6500,140.2200,105157000
NVDA,2024-12-26,139.7000,140.8500,137.7300,139.9300,116205600
NVDA,2024-12-27,138.5500,139.0200,134.7100,137.0100,170582600
NVDA,2024-12-30,134.8300,140.2700,134.0200,137.4900,167734700
NVDA,2024-12-31,138.0300,138.0700,133.8300,134.2900,155659200
NVDA,2025-01-02,136.0000,138.8800,134.6300,138.3100,198247200
NVDA,2025-01-03,140.0100,144.9000,139.7300,144.4700,229322500
NVDA,2025-01-06,148.5900,152.1600,147.8200,149.4300,265377400
NVDA,2025-01-07,153.0300,153.1300,140.0100,140.1400,351782200
NVDA,2025-01-08,142.5800,143.9500,137.5600,140.1100,227349900
NVDA,2025-01-10,137.4500,139.9200,134.2200,135.9100,207602500
NVDA,2025-01-13,129.9900,133.4900,129.5100,133.2300,204808900
NVDA,2025-01-14,136.0500,136.3800,130.0500,131.7600,195590500
NVDA,2025-01-15,133.6500,136.4500,131.2900,136.2400,185217300
NVDA,2025-01-16,138.6400,138.7500,133.4900,133.5700,209235600
NVDA,2025-01-17,136.6900,138.5000,135.4600,137.7100,201188800
NVDA,2025-01-21,139.1600,141.8300,137.0900,140.8300,197749000
NVDA,2025-01-22,144.6600,147.7900,143.6700,147.0700,237651400
NVDA,2025-01-23,145.0500,147.2300,143.7200,147.2200,155915500
NVDA,2025-01-24,148.3700,148.9700,141.8800,142.6200,234657600
NVDA,2025-01-27,124.8000,128.4000,116.7000,118.4200,818830900
NVDA,2025-01-28,121.8100,129.0000,116.2500,128.9900,579666400
NVDA,2025-01-29,126.5000,126.8900,120.0500,123.7000,467120600
NVDA,2025-01-30,123.1000,125.0000,118.1000,124.6500,392925500
NVDA,2025-01-31,123.7800,127.8500,119.1900,120.0700,388161100
NVDA,2025-02-03,114.7500,118.5700,113.0100,116.6600,371235700
NVDA,2025-02-04,116.9600,121.2000,116.7000,118.6500,256550000
NVDA,2025-02-05,121.7600,125.0000,120.7600,124.8300,262230800
NVDA,2025-02-06,127.4200,128.7700,125.2100,128.6800,251483600
NVDA,2025-02-07,129.2200,130.3700,125.0000,129.8400,228186300
NVDA,2025-02-10,130.0900,135.0000,129.9600,133.5700,216989100
NVDA,2025-02-11,132.5800,134.4800,131.0200,132.8000,178902400
NVDA,2025-02-12,130.0200,132.2400,129.0800,131.1400,160278600
NVDA,2025-02-13,131.5600,136.5000,131.1700,135.2900,197430000
NVDA,2025-02-14,136.4800,139.2500,135.5000,138.8500,195479600
NVDA,2025-02-18,141.2700,143.4400,137.9300,139.4000,219176600
NVDA,2025-02-19,139.5100,141.3600,137.2200,139.2300,167536000
NVDA,2025-02-20,140.0300,140.6600,136.7900,140.1100,143903600
NVDA,2025-02-21,140.0400,141.4600,134.0300,134.4300,228217600
NVDA,2025-02-24,136.5600,138.5900,130.0800,130.2800,251381100
NVDA,2025-02-25,129.9800,130.2000,124.4400,126.6300,271428700
NVDA,2025-02-26,129.9900,133.7300,128.4900,131.2800,322553800
NVDA,2025-02-27,135.0000,135.0100,120.0100,120.1500,443175800
NVDA,2025-02-28,118.0200,125.0900,116.4000,124.9200,389091100
NVDA,2025-03-03,123.5100,123.7000,112.2800,114.0600,411381400
NVDA,2025-03-04,110.6500,119.3100,110.1100,115.9900,398163300
NVDA,2025-03-05,117.5800,118.2800,114.5100,117.3000,284337900
NVDA,2025-03-06,113.5300,115.3500,110.2200,110.5700,321181900
NVDA,2025-03-07,111.2500,113.4800,107.5600,112.6900,341755500
NVDA,2025-03-10,109.9000,111.8500,105.4600,106.9800,366487400
NVDA,2025-03-11,106.9900,112.2400,104.7700,108.7600,354865700
NVDA,2025-03-12,114.1200,116.7600,112.8800,115.7400,323857500
NVDA,2025-03-13,117.0300,117.7600,113.7900,115.5800,299033100
NVDA,2025-03-14,118.6100,121.8800,118.1500,121.6700,277593500
NVDA,2025-03-17,122.7400,122.8900,118.0300,119.5300,255501500
NVDA,2025-03-18,118.0000,119.0200,114.5400,115.4300,299686900
NVDA,2025-03-19,117.2700,120.4500,115.6800,117.5200,273426200
NVDA,2025-03-20,116.5500,120.2000,116.4700,118.5300,248829700
NVDA,2025-03-21,116.9400,117.9900,115.4200,117.7000,266498500
NVDA,2025-03-24,119.8800,122.2200,119.3400,121.4100,228452500
NVDA,2025-03-25,120.5500,121.2900,118.9200,120.6900,167447200
NVDA,2025-03-26,118.7300,118.8400,112.7100,113.7600,293463300
NVDA,2025-03-27,111.3500,114.4500,110.6600,111.4300,236902100
NVDA,2025-03-28,111.4900,112.8700,109.0700,109.6700,229872500
NVDA,2025-03-31,105.1300,110.9600,103.6500,108.3800,299212700
NVDA,2025-04-01,108.5200,110.2000,106.4700,110.1500,222614000
NVDA,2025-04-02,107.2900,111.9800,106.7900,110.4200,220601200
NVDA,2025-04-03,103.5100,105.6300,101.6000,101.8000,338769400
NVDA,2025-04-04,98.9100,100.1300,92.1100,94.3100,532273800
NVDA,2025-04-07,87.4600,101.7500,86.6200,97.6400,611041300
NVDA,2025-04-08,103.8100,105.8500,94.4600,96.3000,476243400
NVDA,2025-04-09,98.8900,115.1000,97.5300,114.3300,612918300
NVDA,2025-04-10,109.3700,110.8600,99.1500,107.5700,437812400
NVDA,2025-04-11,108.5000,111.5500,107.4800,110.9300,313417300
NVDA,2025-04-14,114.1100,114.2900,109.0700,110.7100,264705000
NVDA,2025-04-15,110.9700,113.6200,110.5000,112.2000,228966900
NVDA,2025-04-16,104.5500,106.7900,100.4500,104.4900,397016900
NVDA,2025-04-17,104.4500,104.4700,100.0500,101.4900,292517500
NVDA,2025-04-21,98.7700,99.4400,95.0400,96.9100,288501100
NVDA,2025-04-22,98.7800,99.8100,97.2800,98.8900,241004800
NVDA,2025-04-23,104.5200,104.8000,102.0200,102.7100,247526000
NVDA,2025-04-24,103.4800,106.5400,103.1100,106.4300,220815000
NVDA,2025-04-25,106.8500,111.9200,105.7300,111.0100,251064700
NVDA,2025-04-28,109.6900,110.3700,106.0200,108.7300,207708500
NVDA,2025-04-29,107.6700,110.2000,107.4400,109.0200,170444300
NVDA,2025-04-30,104.4700,108.9200,104.0800,108.9200,235044600
NVDA,2025-05-01,113.0800,114.9400,111.3000,111.6100,236121500
NVDA,2025-05-02,114.1800,115.4000,113.3700,114.5000,190194800
NVDA,2025-05-05,112.9100,114.6700,112.6600,113.8200,133163200
NVDA,2025-05-06,111.4800,114.7400,110.8200,113.5400,158525600
NVDA,2025-05-07,113.0500,117.6800,112.2800,117.0600,206758800
NVDA,2025-05-08,118.2500,118.6800,115.8500,117.3700,198428100
NVDA,2025-05-09,117.3500,118.2300,115.2100,116.6500,132972200
NVDA,2025-05-12,121.9700,123.0000,120.2800,123.0000,225023300
NVDA,2025-05-13,124.9800,131.2200,124.4700,129.9300,330430100
NVDA,2025-05-14,133.2000,135.4400,131.6800,135.3400,281180800
NVDA,2025-05-15,134.2900,136.3000,132.6600,134.8300,226632600
NVDA,2025-05-16,136.2200,136.3500,133.4600,135.4000,226542500
NVDA,2025-05-19,132.3900,135.8700,132.3900,135.5700,193154600
NVDA,2025-05-20,134.2900,134.5800,132.6200,134.3800,161514200
NVDA,2025-05-21,133.0600,137.4000,130.5900,131.8000,270608700
NVDA,2025-05-22,132.2300,134.2500,131.5500,132.8300,187344000
NVDA,2025-05-23,130.0000,132.6800,129.1600,131.2900,198821300
NVDA,2025-05-27,134.1500,135.6600,133.3100,135.5000,192953600
NVDA,2025-05-28,136.0300,137.2500,134.7900,134.8100,304021100
NVDA,2025-05-29,142.2500,143.4900,137.9100,139.1900,369241900
NVDA,2025-05-30,138.7200,139.6200,132.9200,135.1300,333170900
NVDA,2025-06-02,135.4900,138.1200,135.4000,137.3800,197663100
NVDA,2025-06-03,138.7800,142.0000,137.9500,141.2200,225578800
NVDA,2025-06-04,142.1900,142.3900,139.5400,141.9200,167120800
NVDA,2025-06-05,142.1700,144.0000,138.8300,139.9900,231397900
NVDA,2025-06-06,142.5100,143.2700,141.5100,141.7200,153986200
NVDA,2025-06-09,143.1900,145.0000,141.9400,142.6300,185114500
NVDA,2025-06-10,142.6900,144.2900,141.5300,143.9600,155881900
NVDA,2025-06-11,144.6100,144.9900,141.8700,142.8300,167694000
NVDA,2025-06-12,141.9700,145.0000,141.8500,145.0000,162365000
NVDA,2025-06-13,142.4800,143.5800,140.8500,141.9700,180820600
NVDA,2025-06-16,143.3500,146.1800,143.2000,144.6900,183133700
NVDA,2025-06-17,144.4900,145.2200,143.7800,144.1200,139108000
NVDA,2025-06-18,144.0100,145.6500,143.1200,145.4800,161494100
NVDA,2025-06-20,145.4500,146.2000,142.6500,143.8500,242956200
NVDA,2025-06-23,142.5000,144.7800,142.0300,144.1700,154308900
NVDA,2025-06-24,145.5600,147.9600,145.5000,147.9000,187566100
NVDA,2025-06-25,149.2700,154.4500,149.2600,154.3100,269146500
NVDA,2025-06-26,155.9800,156.7200,154.0000,155.0200,198145700
NVDA,2025-06-27,156.0400,158.7100,155.2600,157.7500,263234500
NVDA,2025-06-30,158.4000,158.6600,155.9600,157.9900,194580300
NVDA,2025-07-01,156.2900,157.2000,151.4900,153.3000,213143600
NVDA,2025-07-02,152.9800,157.6000,152.9700,157.2500,171224100
NVDA,2025-07-03,158.3700,160.9800,157.7700,159.3400,143716100
NVDA,2025-07-07,158.2000,159.3100,157.3400,158.2400,140139000
NVDA,2025-07-08,159.3300,160.2200,158.3900,160.0000,138133000
NVDA,2025-07-09,161.2200,164.4200,161.1600,162.8800,183656400
NVDA,2025-07-10,164.3200,164.5000,161.6100,164.1000,167704100
NVDA,2025-07-11,163.7200,167.8900,163.4700,164.9200,193633300
NVDA,2025-07-14,165.3700,165.4900,162.0200,164.0700,136975800
NVDA,2025-07-15,171.1900,172.4000,169.2000,170.7000,230627400
NVDA,2025-07-16,171.0600,171.7500,168.9000,171.3700,158831500
NVDA,2025-07-17,172.0200,174.1600,170.8300,173.0000,160841100
NVDA,2025-07-18,173.6400,174.2500,171.2600,172.4100,146456400
NVDA,2025-07-21,172.7500,173.3800,171.0000,171.3800,123126100
NVDA,2025-07-22,171.3400,171.3900,164.5800,167.0300,193114300
NVDA,2025-07-23,169.5300,171.2600,167.9700,170.7800,154082200
NVDA,2025-07-24,172.4400,173.8300,171.3000,173.7400,128984600
NVDA,2025-07-25,173.6100,174.7200,172.9600,173.5000,122316800
NVDA,2025-07-28,174.0200,177.0000,173.9700,176.7500,140023500
NVDA,2025-07-29,177.9600,179.3800,175.0200,175.5100,154077500
NVDA,2025-07-30,176.5100,179.8900,176.0400,179.2700,174312200
NVDA,2025-07-31,182.9000,183.3000,175.9300,177.8700,221685400
NVDA,2025-08-01,174.0900,176.5400,170.8900,173.7200,204529000
NVDA,2025-08-04,175.1600,180.2000,174.5200,180.0000,148174600
NVDA,2025-08-05,179.6200,180.2600,175.9000,178.2600,156407600
